Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day
16987,2021-07-11,8:00 AM,Rajasthan,-,-,943379,8945,953074,528
16988,2021-07-11,8:00 AM,Sikkim,-,-,19606,313,22163,528
16989,2021-07-11,8:00 AM,Tamil Nadu,-,-,2449873,33371,2516011,528
16990,2021-07-11,8:00 AM,Telangana,-,-,616769,3725,631218,528
16991,2021-07-11,8:00 AM,Tripura,-,-,65536,712,70479,528
16992,2021-07-11,8:00 AM,Uttarakhand,-,-,332634,7338,341137,528
16993,2021-07-11,8:00 AM,Uttar Pradesh,-,-,1682924,22693,1707225,528
16994,2021-07-11,8:00 AM,West Bengal,-,-,1477998,17903,1511205,528
16995,2021-07-12,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,529
16996,2021-07-12,8:00 AM,Andhra Pradesh,-,-,1881161,13002,1922843,529
16997,2021-07-12,8:00 AM,Arunachal Pradesh,-,-,35910,189,39817,529
16998,2021-07-12,8:00 AM,Assam,-,-,507516,4828,533663,529
16999,2021-07-12,8:00 AM,Bihar,-,-,712820,9618,723283,529
17000,2021-07-12,8:00 AM,Chandigarh,-,-,60926,809,61831,529
17001,2021-07-12,8:00 AM,Chhattisgarh,-,-,979711,13478,997973,529
17002,2021-07-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10557,4,10586,529
17003,2021-07-12,8:00 AM,Delhi,-,-,1409325,25015,1435083,529
17004,2021-07-12,8:00 AM,Goa,-,-,163771,3097,168716,529
17005,2021-07-12,8:00 AM,Gujarat,-,-,813238,10073,824242,529
17006,2021-07-12,8:00 AM,Haryana,-,-,758790,9550,769279,529
17007,2021-07-12,8:00 AM,Himachal Pradesh,-,-,198888,3491,203626,529
17008,2021-07-12,8:00 AM,Jammu and Kashmir,-,-,311334,4357,318693,529
17009,2021-07-12,8:00 AM,Jharkhand,-,-,340798,5119,346328,529
17010,2021-07-12,8:00 AM,Karnataka,-,-,2798703,35835,2871298,529
17011,2021-07-12,8:00 AM,Kerala,-,-,2935423,14586,3065336,529
17012,2021-07-12,8:00 AM,Ladakh,-,-,19879,206,20195,529
17013,2021-07-12,8:00 AM,Lakshadweep,-,-,9803,49,10013,529
17014,2021-07-12,8:00 AM,Madhya Pradesh,-,-,780735,9025,790175,529
17015,2021-07-12,8:00 AM,Maharashtra,-,-,5912479,125878,6157799,529
17016,2021-07-12,8:00 AM,Manipur,-,-,69224,1272,77731,529
17017,2021-07-12,8:00 AM,Meghalaya,-,-,49307,908,54580,529
17018,2021-07-12,8:00 AM,Mizoram,-,-,19618,110,24183,529
17019,2021-07-12,8:00 AM,Nagaland,-,-,24498,507,25976,529
17020,2021-07-12,8:00 AM,Odisha,-,-,912463,4599,939752,529
17021,2021-07-12,8:00 AM,Puducherry,-,-,115702,1769,118976,529
17022,2021-07-12,8:00 AM,Punjab,-,-,579829,16186,597598,529
17023,2021-07-12,8:00 AM,Rajasthan,-,-,943479,8945,953126,529
17024,2021-07-12,8:00 AM,Sikkim,-,-,19725,315,22307,529
17025,2021-07-12,8:00 AM,Tamil Nadu,-,-,2453061,33418,2518786,529
17026,2021-07-12,8:00 AM,Telangana,-,-,617638,3729,631683,529
17027,2021-07-12,8:00 AM,Tripura,-,-,65934,715,70749,529
17028,2021-07-12,8:00 AM,Uttarakhand,-,-,332746,7339,341179,529
17029,2021-07-12,8:00 AM,Uttar Pradesh,-,-,1683058,22698,1707350,529
17030,2021-07-12,8:00 AM,West Bengal,-,-,1479312,17916,1512129,529
17031,2021-07-13,8:00 AM,Andaman and Nicobar Islands,-,-,7355,129,7493,530
17032,2021-07-13,8:00 AM,Andhra Pradesh,-,-,1884202,13024,1924421,530
17033,2021-07-13,8:00 AM,Arunachal Pradesh,-,-,36274,191,40383,530
17034,2021-07-13,8:00 AM,Assam,-,-,510432,4865,536238,530
17035,2021-07-13,8:00 AM,Bihar,-,-,712947,9619,723355,530
17036,2021-07-13,8:00 AM,Chandigarh,-,-,60939,809,61841,530
17037,2021-07-13,8:00 AM,Chhattisgarh,-,-,980275,13478,998270,530
17038,2021-07-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10563,4,10588,530
17039,2021-07-13,8:00 AM,Delhi,-,-,1409417,25018,1435128,530
17040,2021-07-13,8:00 AM,Goa,-,-,163957,3097,168824,530
17041,2021-07-13,8:00 AM,Gujarat,-,-,813399,10074,824274,530
17042,2021-07-13,8:00 AM,Haryana,-,-,758849,9556,769307,530
17043,2021-07-13,8:00 AM,Himachal Pradesh,-,-,199020,3492,203719,530
17044,2021-07-13,8:00 AM,Jammu and Kashmir,-,-,311782,4357,318848,530
17045,2021-07-13,8:00 AM,Jharkhand,-,-,340862,5119,346371,530
17046,2021-07-13,8:00 AM,Karnataka,-,-,2801907,35896,2872684,530
17047,2021-07-13,8:00 AM,Kerala,-,-,2946870,14686,3073134,530
17048,2021-07-13,8:00 AM,Ladakh,-,-,19894,206,20204,530
17049,2021-07-13,8:00 AM,Lakshadweep,-,-,9851,49,10020,530
17050,2021-07-13,8:00 AM,Madhya Pradesh***,-,-,780735,10506,791656,530
17051,2021-07-13,8:00 AM,Maharashtra,-,-,5927756,126024,6165402,530
17052,2021-07-13,8:00 AM,Manipur,-,-,69814,1287,78621,530
17053,2021-07-13,8:00 AM,Meghalaya,-,-,49830,913,54853,530
17054,2021-07-13,8:00 AM,Mizoram,-,-,19803,112,24702,530
17055,2021-07-13,8:00 AM,Nagaland,-,-,24582,511,26052,530
17056,2021-07-13,8:00 AM,Odisha,-,-,915400,4662,941745,530
17057,2021-07-13,8:00 AM,Puducherry,-,-,115873,1771,119057,530
17058,2021-07-13,8:00 AM,Punjab,-,-,580027,16193,597714,530
17059,2021-07-13,8:00 AM,Rajasthan,-,-,943553,8945,953159,530
17060,2021-07-13,8:00 AM,Sikkim,-,-,19855,317,22397,530
17061,2021-07-13,8:00 AM,Tamil Nadu,-,-,2456165,33454,2521438,530
17062,2021-07-13,8:00 AM,Telangana,-,-,618496,3735,632379,530
17063,2021-07-13,8:00 AM,Tripura,-,-,66353,717,71315,530
17064,2021-07-13,8:00 AM,Uttarakhand,-,-,332957,7341,341230,530
17065,2021-07-13,8:00 AM,Uttar Pradesh,-,-,1683170,22700,1707446,530
17066,2021-07-13,8:00 AM,West Bengal,-,-,1480556,17927,1513014,530
17067,2021-07-14,8:00 AM,Andaman and Nicobar Islands,-,-,7358,129,7496,531
17068,2021-07-14,8:00 AM,Andhra Pradesh,-,-,1887236,13042,1926988,531
17069,2021-07-14,8:00 AM,Arunachal Pradesh,-,-,36617,193,40814,531
17070,2021-07-14,8:00 AM,Assam,-,-,511888,4888,538407,531
17071,2021-07-14,8:00 AM,Bihar,-,-,713055,9619,723457,531
17072,2021-07-14,8:00 AM,Chandigarh,-,-,60958,809,61844,531
17073,2021-07-14,8:00 AM,Chhattisgarh,-,-,980933,13482,998565,531
17074,2021-07-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10564,4,10589,531
17075,2021-07-14,8:00 AM,Delhi,-,-,1409501,25020,1435204,531
17076,2021-07-14,8:00 AM,Goa,-,-,164155,3101,168988,531
17077,2021-07-14,8:00 AM,Gujarat,-,-,813512,10074,824305,531
17078,2021-07-14,8:00 AM,Haryana,-,-,758908,9563,769343,531
17079,2021-07-14,8:00 AM,Himachal Pradesh,-,-,199170,3496,203869,531
17080,2021-07-14,8:00 AM,Jammu and Kashmir,-,-,312198,4358,318991,531
17081,2021-07-14,8:00 AM,Jharkhand,-,-,340944,5120,346411,531
17082,2021-07-14,8:00 AM,Karnataka,-,-,2804396,35944,2874597,531
17083,2021-07-14,8:00 AM,Kerala,-,-,2957201,14810,3087673,531
17084,2021-07-14,8:00 AM,Ladakh,-,-,19908,206,20227,531
17085,2021-07-14,8:00 AM,Lakshadweep,-,-,9873,49,10031,531
17086,2021-07-14,8:00 AM,Madhya Pradesh,-,-,780796,10508,791583,531
17087,2021-07-14,8:00 AM,Maharashtra,-,-,5938734,126220,6172645,531
17088,2021-07-14,8:00 AM,Manipur,-,-,70402,1309,79417,531
17089,2021-07-14,8:00 AM,Meghalaya,-,-,50336,918,55218,531
17090,2021-07-14,8:00 AM,Mizoram,-,-,19994,113,25170,531
17091,2021-07-14,8:00 AM,Nagaland,-,-,24664,514,26140,531
17092,2021-07-14,8:00 AM,Odisha,-,-,918041,4730,943675,531
17093,2021-07-14,8:00 AM,Puducherry,-,-,116026,1771,119181,531
17094,2021-07-14,8:00 AM,Punjab,-,-,580195,16199,597821,531
17095,2021-07-14,8:00 AM,Rajasthan,-,-,943629,8945,953187,531
17096,2021-07-14,8:00 AM,Sikkim,-,-,20025,317,22623,531
17097,2021-07-14,8:00 AM,Tamil Nadu,-,-,2459223,33502,2523943,531
17098,2021-07-14,8:00 AM,Telangana,-,-,619344,3738,633146,531
17099,2021-07-14,8:00 AM,Tripura,-,-,66771,718,71873,531
17100,2021-07-14,8:00 AM,Uttarakhand,-,-,333104,7351,341274,531
17101,2021-07-14,8:00 AM,Uttar Pradesh,-,-,1683319,22704,1707502,531
17102,2021-07-14,8:00 AM,West Bengal,-,-,1481742,17944,1513877,531
17103,2021-07-15,8:00 AM,Andaman and Nicobar Islands,-,-,7359,129,7499,532
17104,2021-07-15,8:00 AM,Andhra Pradesh,-,-,1890565,13057,1929579,532
17105,2021-07-15,8:00 AM,Arunachal Pradesh,-,-,36903,195,41279,532
17106,2021-07-15,8:00 AM,Assam,-,-,514543,4910,540453,532
17107,2021-07-15,8:00 AM,Bihar,-,-,713163,9621,723570,532
17108,2021-07-15,8:00 AM,Chandigarh,-,-,60970,809,61851,532
17109,2021-07-15,8:00 AM,Chhattisgarh,-,-,981303,13486,998817,532
17110,2021-07-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10565,4,10591,532
17111,2021-07-15,8:00 AM,Delhi,-,-,1409572,25021,1435281,532
17112,2021-07-15,8:00 AM,Goa,-,-,164326,3101,169215,532
17113,2021-07-15,8:00 AM,Gujarat,-,-,813583,10074,824346,532
17114,2021-07-15,8:00 AM,Haryana,-,-,758958,9571,769383,532
17115,2021-07-15,8:00 AM,Himachal Pradesh,-,-,199272,3499,203962,532
17116,2021-07-15,8:00 AM,Jammu and Kashmir,-,-,312556,4360,319152,532
17117,2021-07-15,8:00 AM,Jharkhand,-,-,341015,5120,346479,532
17118,2021-07-15,8:00 AM,Karnataka,-,-,2806933,35989,2876587,532
17119,2021-07-15,8:00 AM,Kerala,-,-,2970175,14938,3103310,532
17120,2021-07-15,8:00 AM,Ladakh,-,-,19912,206,20231,532
17121,2021-07-15,8:00 AM,Lakshadweep,-,-,9891,49,10036,532
17122,2021-07-15,8:00 AM,Madhya Pradesh,-,-,780815,10508,791594,532
17123,2021-07-15,8:00 AM,Maharashtra,-,-,5944801,126390,6181247,532
17124,2021-07-15,8:00 AM,Manipur,-,-,70985,1326,80521,532
17125,2021-07-15,8:00 AM,Meghalaya,-,-,50794,921,55640,532
17126,2021-07-15,8:00 AM,Mizoram,-,-,20262,116,25751,532
17127,2021-07-15,8:00 AM,Nagaland,-,-,24716,516,26249,532
17128,2021-07-15,8:00 AM,Odisha,-,-,920646,4795,945749,532
17129,2021-07-15,8:00 AM,Puducherry,-,-,116203,1772,119302,532
17130,2021-07-15,8:00 AM,Punjab,-,-,580336,16207,597929,532
17131,2021-07-15,8:00 AM,Rajasthan,-,-,943719,8947,953224,532
17132,2021-07-15,8:00 AM,Sikkim,-,-,20196,317,22792,532
17133,2021-07-15,8:00 AM,Tamil Nadu,-,-,2462244,33557,2526401,532
17134,2021-07-15,8:00 AM,Telangana,-,-,619949,3743,633895,532
17135,2021-07-15,8:00 AM,Tripura,-,-,67020,721,72365,532
17136,2021-07-15,8:00 AM,Uttarakhand,-,-,333244,7352,341307,532
17137,2021-07-15,8:00 AM,Uttar Pradesh,-,-,1683453,22704,1707585,532
17138,2021-07-15,8:00 AM,West Bengal,-,-,1482903,17958,1514708,532
17139,2021-07-16,8:00 AM,Andaman and Nicobar Islands,-,-,7359,129,7501,533
17140,2021-07-16,8:00 AM,Andhra Pradesh,-,-,1893498,13081,1932105,533
17141,2021-07-16,8:00 AM,Arunachal Pradesh,-,-,37272,197,41646,533
17142,2021-07-16,8:00 AM,Assam,-,-,517041,4937,542445,533
17143,2021-07-16,8:00 AM,Bihar,-,-,713273,9625,723695,533
17144,2021-07-16,8:00 AM,Chandigarh,-,-,60980,809,61856,533
17145,2021-07-16,8:00 AM,Chhattisgarh,-,-,981645,13489,999150,533
17146,2021-07-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10565,4,10591,533
17147,2021-07-16,8:00 AM,Delhi,-,-,1409660,25022,1435353,533
17148,2021-07-16,8:00 AM,Goa,-,-,164460,3102,169341,533
17149,2021-07-16,8:00 AM,Gujarat,-,-,813673,10074,824384,533
17150,2021-07-16,8:00 AM,Haryana,-,-,759001,9578,769417,533
17151,2021-07-16,8:00 AM,Himachal Pradesh,-,-,199446,3502,204098,533
17152,2021-07-16,8:00 AM,Jammu and Kashmir,-,-,312890,4361,319355,533
17153,2021-07-16,8:00 AM,Jharkhand,-,-,341077,5120,346533,533
17154,2021-07-16,8:00 AM,Karnataka,-,-,2810121,36037,2878564,533
17155,2021-07-16,8:00 AM,Kerala,-,-,2982545,15025,3117083,533
17156,2021-07-16,8:00 AM,Ladakh,-,-,19920,206,20234,533
17157,2021-07-16,8:00 AM,Lakshadweep,-,-,9905,49,10043,533
17158,2021-07-16,8:00 AM,Madhya Pradesh,-,-,780851,10510,791614,533
17159,2021-07-16,8:00 AM,Maharashtra,-,-,5952192,126560,6189257,533
17160,2021-07-16,8:00 AM,Manipur,-,-,71662,1340,81560,533
17161,2021-07-16,8:00 AM,Meghalaya,-,-,51132,926,56052,533
17162,2021-07-16,8:00 AM,Mizoram,-,-,20478,117,26207,533
17163,2021-07-16,8:00 AM,Nagaland,-,-,24815,516,26381,533
17164,2021-07-16,8:00 AM,Odisha,-,-,923209,4861,947859,533
17165,2021-07-16,8:00 AM,Puducherry,-,-,116325,1773,119405,533
17166,2021-07-16,8:00 AM,Punjab,-,-,580483,16212,598027,533
17167,2021-07-16,8:00 AM,Rajasthan,-,-,943788,8947,953257,533
17168,2021-07-16,8:00 AM,Sikkim,-,-,20289,318,22929,533
17169,2021-07-16,8:00 AM,Tamil Nadu,-,-,2465250,33606,2528806,533
17170,2021-07-16,8:00 AM,Telangana,-,-,620757,3747,634605,533
17171,2021-07-16,8:00 AM,Tripura,-,-,67455,722,72860,533
17172,2021-07-16,8:00 AM,Uttarakhand,-,-,333316,7354,341362,533
17173,2021-07-16,8:00 AM,Uttar Pradesh,-,-,1683551,22705,1707655,533
17174,2021-07-16,8:00 AM,West Bengal,-,-,1483992,17970,1515599,533
17175,2021-07-17,8:00 AM,Andaman and Nicobar Islands,-,-,7360,129,7505,534
17176,2021-07-17,8:00 AM,Andhra Pradesh,-,-,1896499,13097,1934450,534
17177,2021-07-17,8:00 AM,Arunachal Pradesh,-,-,37628,199,42089,534
17178,2021-07-17,8:00 AM,Assam,-,-,519697,4961,544227,534
17179,2021-07-17,8:00 AM,Bihar,-,-,713377,9626,723785,534
17180,2021-07-17,8:00 AM,Chandigarh,-,-,60995,809,61862,534
17181,2021-07-17,8:00 AM,Chhattisgarh,-,-,982003,13492,999462,534
17182,2021-07-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10573,4,10593,534
17183,2021-07-17,8:00 AM,Delhi,-,-,1409739,25023,1435419,534
17184,2021-07-17,8:00 AM,Goa,-,-,164696,3106,169461,534
17185,2021-07-17,8:00 AM,Gujarat,-,-,813743,10074,824423,534
17186,2021-07-17,8:00 AM,Haryana,-,-,759041,9586,769463,534
17187,2021-07-17,8:00 AM,Himachal Pradesh,-,-,199584,3504,204224,534
17188,2021-07-17,8:00 AM,Jammu and Kashmir,-,-,313098,4362,319576,534
17189,2021-07-17,8:00 AM,Jharkhand,-,-,341128,5120,346588,534
17190,2021-07-17,8:00 AM,Karnataka,-,-,2812869,36079,2880370,534
17191,2021-07-17,8:00 AM,Kerala,-,-,2993242,15155,3130833,534
17192,2021-07-17,8:00 AM,Ladakh,-,-,19929,206,20240,534
17193,2021-07-17,8:00 AM,Lakshadweep,-,-,9925,49,10053,534
17194,2021-07-17,8:00 AM,Madhya Pradesh,-,-,780884,10510,791629,534
17195,2021-07-17,8:00 AM,Maharashtra,-,-,5965644,126727,6197018,534
17196,2021-07-17,8:00 AM,Manipur,-,-,72305,1350,82688,534
17197,2021-07-17,8:00 AM,Meghalaya,-,-,51396,931,56493,534
17198,2021-07-17,8:00 AM,Mizoram,-,-,20829,120,26690,534
17199,2021-07-17,8:00 AM,Nagaland,-,-,24875,519,26476,534
17200,2021-07-17,8:00 AM,Odisha,-,-,925526,4925,949929,534
17201,2021-07-17,8:00 AM,Puducherry,-,-,116486,1775,119509,534
17202,2021-07-17,8:00 AM,Punjab,-,-,580677,16215,598130,534
17203,2021-07-17,8:00 AM,Rajasthan,-,-,943842,8947,953292,534
17204,2021-07-17,8:00 AM,Sikkim,-,-,20441,319,23080,534
17205,2021-07-17,8:00 AM,Tamil Nadu,-,-,2468236,33652,2531118,534
17206,2021-07-17,8:00 AM,Telangana,-,-,621541,3751,635320,534
17207,2021-07-17,8:00 AM,Tripura,-,-,67928,723,73290,534
17208,2021-07-17,8:00 AM,Uttarakhand,-,-,333348,7355,341401,534
17209,2021-07-17,8:00 AM,Uttar Pradesh,-,-,1683691,22711,1707741,534
17210,2021-07-17,8:00 AM,West Bengal,-,-,1485017,17980,1516481,534
17211,2021-07-18,8:00 AM,Andaman and Nicobar Islands,-,-,7361,129,7506,535
17212,2021-07-18,8:00 AM,Andhra Pradesh,-,-,1898966,13115,1937122,535
17213,2021-07-18,8:00 AM,Arunachal Pradesh,-,-,38040,201,42564,535
17214,2021-07-18,8:00 AM,Assam,-,-,522192,4984,545954,535
17215,2021-07-18,8:00 AM,Bihar,-,-,713482,9627,723864,535
17216,2021-07-18,8:00 AM,Chandigarh,-,-,61008,809,61870,535
17217,2021-07-18,8:00 AM,Chhattisgarh,-,-,982357,13494,999688,535
17218,2021-07-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10574,4,10594,535
17219,2021-07-18,8:00 AM,Delhi,-,-,1409830,25027,1435478,535
17220,2021-07-18,8:00 AM,Goa,-,-,164848,3109,169620,535
17221,2021-07-18,8:00 AM,Gujarat,-,-,813853,10075,824460,535
17222,2021-07-18,8:00 AM,Haryana,-,-,759088,9593,769504,535
17223,2021-07-18,8:00 AM,Himachal Pradesh,-,-,199722,3505,204337,535
17224,2021-07-18,8:00 AM,Jammu and Kashmir,-,-,313375,4363,319755,535
17225,2021-07-18,8:00 AM,Jharkhand,-,-,341192,5120,346649,535
17226,2021-07-18,8:00 AM,Karnataka,-,-,2816013,36121,2882239,535
17227,2021-07-18,8:00 AM,Kerala,-,-,3006439,15269,3146981,535
17228,2021-07-18,8:00 AM,Ladakh,-,-,19937,206,20246,535
17229,2021-07-18,8:00 AM,Lakshadweep,-,-,9939,49,10061,535
17230,2021-07-18,8:00 AM,Madhya Pradesh,-,-,780907,10512,791640,535
17231,2021-07-18,8:00 AM,Maharashtra,-,-,5974594,126851,6205190,535
17232,2021-07-18,8:00 AM,Manipur,-,-,73047,1365,83859,535
17233,2021-07-18,8:00 AM,Meghalaya,-,-,51981,939,57000,535
17234,2021-07-18,8:00 AM,Mizoram,-,-,21136,121,27153,535
17235,2021-07-18,8:00 AM,Nagaland,-,-,24940,524,26576,535
17236,2021-07-18,8:00 AM,Odisha,-,-,927926,4992,952111,535
17237,2021-07-18,8:00 AM,Puducherry,-,-,116657,1776,119603,535
17238,2021-07-18,8:00 AM,Punjab,-,-,580871,16224,598248,535
17239,2021-07-18,8:00 AM,Rajasthan,-,-,943889,8949,953334,535
17240,2021-07-18,8:00 AM,Sikkim,-,-,20660,321,23237,535
17241,2021-07-18,8:00 AM,Tamil Nadu,-,-,2471038,33695,2533323,535
17242,2021-07-18,8:00 AM,Telangana,-,-,622313,3756,636049,535
17243,2021-07-18,8:00 AM,Tripura,-,-,68344,725,73615,535
17244,2021-07-18,8:00 AM,Uttarakhand,-,-,333421,7356,341433,535
17245,2021-07-18,8:00 AM,Uttar Pradesh,-,-,1683797,22715,1707822,535
17246,2021-07-18,8:00 AM,West Bengal,-,-,1486059,17988,1517380,535
17247,2021-07-19,8:00 AM,Andaman and Nicobar Islands,-,-,7365,129,7510,536
17248,2021-07-19,8:00 AM,Andhra Pradesh,-,-,1902256,13132,1940096,536
17249,2021-07-19,8:00 AM,Arunachal Pradesh,-,-,38407,202,42820,536
17250,2021-07-19,8:00 AM,Assam,-,-,524469,4999,547283,536
17251,2021-07-19,8:00 AM,Bihar,-,-,713591,9629,723945,536
17252,2021-07-19,8:00 AM,Chandigarh,-,-,61030,809,61889,536
17253,2021-07-19,8:00 AM,Chhattisgarh,-,-,982638,13496,999853,536
17254,2021-07-19,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10575,4,10597,536
17255,2021-07-19,8:00 AM,Delhi,-,-,1409910,25027,1435529,536
17256,2021-07-19,8:00 AM,Goa,-,-,165067,3111,169740,536
17257,2021-07-19,8:00 AM,Gujarat,-,-,813928,10076,824497,536
17258,2021-07-19,8:00 AM,Haryana,-,-,759123,9599,769539,536
17259,2021-07-19,8:00 AM,Himachal Pradesh,-,-,199877,3507,204391,536
17260,2021-07-19,8:00 AM,Jammu and Kashmir,-,-,313618,4364,319901,536
17261,2021-07-19,8:00 AM,Jharkhand,-,-,341234,5120,346681,536
17262,2021-07-19,8:00 AM,Karnataka,-,-,2818476,36157,2883947,536
17263,2021-07-19,8:00 AM,Kerala,-,-,3020052,15350,3160937,536
17264,2021-07-19,8:00 AM,Ladakh,-,-,19948,206,20257,536
17265,2021-07-19,8:00 AM,Lakshadweep,-,-,9947,49,10064,536
17266,2021-07-19,8:00 AM,Madhya Pradesh,-,-,780927,10512,791658,536
17267,2021-07-19,8:00 AM,Maharashtra,-,-,5980350,127031,6214190,536
17268,2021-07-19,8:00 AM,Manipur,-,-,73770,1376,84822,536
17269,2021-07-19,8:00 AM,Meghalaya,-,-,52464,945,57388,536
17270,2021-07-19,8:00 AM,Mizoram,-,-,21363,122,27488,536
17271,2021-07-19,8:00 AM,Nagaland,-,-,25005,528,26682,536
17272,2021-07-19,8:00 AM,Odisha,-,-,930418,5058,954326,536
17273,2021-07-19,8:00 AM,Puducherry,-,-,116801,1778,119703,536
17274,2021-07-19,8:00 AM,Punjab,-,-,581055,16233,598334,536
17275,2021-07-19,8:00 AM,Rajasthan,-,-,943938,8950,953360,536
17276,2021-07-19,8:00 AM,Sikkim,-,-,20760,324,23392,536
17277,2021-07-19,8:00 AM,Tamil Nadu,-,-,2473781,33724,2535402,536
17278,2021-07-19,8:00 AM,Telangana,-,-,623044,3759,636627,536
17279,2021-07-19,8:00 AM,Tripura,-,-,68859,728,73901,536
17280,2021-07-19,8:00 AM,Uttarakhand,-,-,333473,7356,341452,536
17281,2021-07-19,8:00 AM,Uttar Pradesh,-,-,1683866,22719,1707847,536
17282,2021-07-19,8:00 AM,West Bengal,-,-,1487071,17999,1518181,536
17283,2021-07-20,8:00 AM,Andaman and Nicobar Islands,-,-,7368,129,7516,537
17284,2021-07-20,8:00 AM,Andhra Pradesh,-,-,1905000,13154,1941724,537
17285,2021-07-20,8:00 AM,Arunachal Pradesh,-,-,38865,203,43328,537
17286,2021-07-20,8:00 AM,Assam,-,-,526607,5019,549080,537
17287,2021-07-20,8:00 AM,Bihar,-,-,713689,9630,723999,537
17288,2021-07-20,8:00 AM,Chandigarh,-,-,61038,809,61893,537
17289,2021-07-20,8:00 AM,Chhattisgarh,-,-,983200,13500,1000169,537
17290,2021-07-20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10577,4,10605,537
17291,2021-07-20,8:00 AM,Delhi,-,-,1409968,25030,1435565,537
17292,2021-07-20,8:00 AM,Goa,-,-,165292,3111,169839,537
17293,2021-07-20,8:00 AM,Gujarat,-,-,813998,10076,824517,537
17294,2021-07-20,8:00 AM,Haryana,-,-,759179,9605,769569,537
17295,2021-07-20,8:00 AM,Himanchal Pradesh,-,-,200040,3507,204516,537
17296,2021-07-20,8:00 AM,Jammu and Kashmir,-,-,313886,4365,320024,537
17297,2021-07-20,8:00 AM,Jharkhand,-,-,341287,5122,346745,537
17298,2021-07-20,8:00 AM,Karanataka,-,-,2821491,36197,2885238,537
17299,2021-07-20,8:00 AM,Kerala,-,-,3033258,15408,3170868,537
17300,2021-07-20,8:00 AM,Ladakh,-,-,19959,206,20264,537
17301,2021-07-20,8:00 AM,Lakshadweep,-,-,9955,49,10076,537
17302,2021-07-20,8:00 AM,Madhya Pradesh,-,-,780956,10512,791670,537
17303,2021-07-20,8:00 AM,Maharashtra,-,-,5993401,127097,6220207,537
17304,2021-07-20,8:00 AM,Manipur,-,-,74511,1392,85596,537
17305,2021-07-20,8:00 AM,Meghalaya,-,-,52787,955,57775,537
17306,2021-07-20,8:00 AM,Mizoram,-,-,21688,125,28295,537
17307,2021-07-20,8:00 AM,Nagaland,-,-,25067,530,26744,537
17308,2021-07-20,8:00 AM,Odisha,-,-,932666,5116,955974,537
17309,2021-07-20,8:00 AM,Puducherry,-,-,116926,1778,119745,537
17310,2021-07-20,8:00 AM,Punjab,-,-,581197,16237,598387,537
17311,2021-07-20,8:00 AM,Rajasthan,-,-,944007,8951,953393,537
17312,2021-07-20,8:00 AM,Sikkim,-,-,20896,324,23649,537
17313,2021-07-20,8:00 AM,Tamil Nadu,-,-,2476339,33752,2537373,537
17314,2021-07-20,8:00 AM,Telangana,-,-,623773,3764,637373,537
17315,2021-07-20,8:00 AM,Tripura,-,-,69269,729,74389,537
17316,2021-07-20,8:00 AM,Uttarakhand,-,-,333525,7357,341486,537
17317,2021-07-20,8:00 AM,Uttar Pradesh,-,-,1683968,22728,1707884,537
17318,2021-07-20,8:00 AM,West Bengal,-,-,1488077,18011,1518847,537
17319,2021-07-21,8:00 AM,Andaman and Nicobar Islands,-,-,7370,129,7518,538
17320,2021-07-21,8:00 AM,Andhra Pradesh,-,-,1907201,13178,1944222,538
17321,2021-07-21,8:00 AM,Arunachal Pradesh,-,-,39269,203,43804,538
17322,2021-07-21,8:00 AM,Assam,-,-,528252,5029,550878,538
17323,2021-07-21,8:00 AM,Bihar,-,-,713815,9632,724081,538
17324,2021-07-21,8:00 AM,Chandigarh,-,-,61056,809,61907,538
17325,2021-07-21,8:00 AM,Chhattisgarh,-,-,983520,13504,1000358,538
17326,2021-07-21,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10581,4,10612,538
17327,2021-07-21,8:00 AM,Delhi,-,-,1410005,25035,1435609,538
17328,2021-07-21,8:00 AM,Goa,-,-,165449,3113,169971,538
17329,2021-07-21,8:00 AM,Gujarat,-,-,814059,10076,824546,538
17330,2021-07-21,8:00 AM,Haryana,-,-,759213,9608,769605,538
17331,2021-07-21,8:00 AM,Himachal Pradesh,-,-,200154,3507,204618,538
17332,2021-07-21,8:00 AM,Jammu and Kashmir,-,-,314107,4371,320112,538
17333,2021-07-21,8:00 AM,Jharkhand,-,-,341336,5122,346778,538
17334,2021-07-21,8:00 AM,Karnataka,-,-,2824197,36226,2886702,538
17335,2021-07-21,8:00 AM,Kerala,-,-,3045310,15512,3187716,538
17336,2021-07-21,8:00 AM,Ladakh,-,-,19978,206,20278,538
17337,2021-07-21,8:00 AM,Lakshadweep,-,-,9969,49,10092,538
